,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,percent_difference_flux_percentile,percent_beyond_1_std,skew,std,stetson_j,stetson_k,weighted_average,median_absolute_deviation,period_fast,KIC,morph,period,BP-RP,Gmag,RUWE,Class
187,0.09205278754234314,0.03511480702341479,0.06114944137063049,0.08981830212786888,0.1310085827483087,0.23783259264010717,0.10471706879749093,0.08877091178467807,-2.8429031957661834,0.027939687662807203,-0.9307815819812938,0.682611051953054,0.9911609257372139,0.00493699312210083,0.6705379468275008,3851193,0.55,1.3410787,0.769907,13.685892,0.978,ev
188,0.00967329740524292,0.12279035975178426,0.22179022653495886,0.33324487729183133,0.4690036060919753,0.6737138467975061,0.0019890881333063247,0.08600839557997407,-3.7670574396957557,0.0011382886632192496,-0.9999351671614617,0.6707380147608073,0.9998461828287947,0.0003598928451538086,18.260044916250727,3851949,0.25,54.7711078,1.269914,13.989014,0.979,np
189,0.004130840301513672,0.14536008699475336,0.26213514978323355,0.39251311709889425,0.5478850826219259,0.7653575567834624,0.0009928911448463266,0.2981230368497663,0.08738686299787472,0.00033179143414968594,-0.999994495522368,0.9741902280114186,0.9999865303652543,0.00021076202392578125,11.19516277211906,3852655,0.1,11.629058,0.823507,13.422168,2.641,sp
190,0.18644526600837708,0.28683251225500034,0.481439649159627,0.6518116356154422,0.7845878492936544,0.9049649152933202,0.13682641735691856,0.4630224087906661,0.025115628808727954,0.05109952506622766,-0.8481696514462882,1.1132605264542264,0.9986625081219118,0.04840284585952759,0.138323866513571,3853259,0.98,0.2766478,1.275114,13.91458,0.993,ev
191,0.0853051245212555,0.10109820978160507,0.20280686614751448,0.341134966561031,0.5162842328262466,0.750945199034315,0.007284558446027299,0.5605092645219961,2.528728752496642,0.0024518153027565798,-0.9996885178026859,0.9068218874806208,1.000002496957989,0.0013493895530700684,0.3218980254260672,3853673,0.54,0.6437959,0.887822,15.125695,1.776,np
192,0.010494083166122437,0.13768570947992564,0.2462161675980503,0.36937869393436096,0.5179637175859355,0.733075492707141,0.0018271679596743582,0.2252928575564004,-0.1058624490375076,0.000684318252451927,-0.9999765785589,0.8849557786200826,0.9999603812276957,0.00036662817001342773,6.487539808860388,3858879,0.19,25.9523109,0.944441,15.104578,1.332,np
193,0.2878502607345581,0.07290152892567899,0.13541415184613656,0.209316301357727,0.29858151085379503,0.41244872072346184,0.06735365014040058,0.04531373012603803,-4.852323016022699,0.054338914573440256,-0.8564625519208188,0.4499651153995281,0.9863535332009233,0.007644057273864746,6.487638689938331,3858884,0.14,25.9519309,0.516519,9.250846,1.044,pu
194,0.009383022785186768,0.13820861493157177,0.24952879124745836,0.375842628609174,0.5247473738118935,0.741265961078913,0.0013642598718942023,0.2683675241716039,1.267598259894998,0.0004726177846065563,-0.9999888286850332,0.9300653882393087,0.9999949933162517,0.000278472900390625,18.83794794685645,3858949,0.26,25.9511387,1.057965,14.620515,0.956,np
195,0.015866965055465698,0.15631646178287678,0.2797024863164803,0.414106581059028,0.5717815943643644,0.7810358742330521,0.0018887399969030327,0.3346902091060092,-0.20618209728388678,0.0006428327091355425,-0.9999793360092927,0.9837362492291414,0.9999729731227778,0.00042378902435302734,5.667875298715511,3861595,0.2,3.8493669,0.71357,11.416559,1.151,sp
196,0.02522057294845581,0.13733454349037766,0.24932599949347267,0.37672510089417044,0.5425241131724695,0.7827005449314935,0.007823851384528801,0.3162861609124419,0.0432893408002862,0.0025232526491442,-0.9996813999409658,0.9834450009466718,1.0000269524765235,0.0015934109687805176,5.281840921490031,3862246,0.13,4.7024935,1.078385,15.05379,8.445,sp
197,0.17028456926345825,0.13720182754197888,0.25683065646079567,0.40006487472647095,0.5485607685350632,0.7154183959496281,0.0196529083300776,0.03878733838609006,-5.580736763005899,0.041643904962647665,-0.9029835654374393,0.3845487458393488,0.9911636339007635,0.0043114423751831055,3.175626443957214,3865298,0.15,9.5306346,1.083934,14.71982,1.039,sp
198,0.0768703818321228,0.16257724027697223,0.28855375682828677,0.42392180624987974,0.5835425902626804,0.7925109751023581,0.02285289098729279,0.22835940787208814,-3.2318488687062508,0.009150873008559749,-0.9945724859924893,0.869847353478888,1.0000891228496667,0.005245566368103027,0.5783255957933566,3867593,0.02,73.3320217,0.59311,13.477724,1.096,pu
199,0.007201164960861206,0.15280610230469685,0.27516094782148426,0.40925011279194873,0.5673598417449776,0.7751903369158579,0.0013953841433844271,0.30824694947022147,-0.05945751333814285,0.00046608742705456994,-0.9999891375450551,0.9894156359166626,0.9999966805770066,0.00030994415283203125,0.22991081735225607,3869326,0.14,8.586044,1.322456,11.602598,2.198,np
